above_otsu_ratio,area_std,avg_area,avg_eccentricity,avg_solidity,below_otsu_ratio,bright_ratio,center_of_mass_x,center_of_mass_y,closing_ratio,coefficient_variation,dark_ratio,dilation_ratio,edge_density,erosion_ratio,glcm_ASM_max,glcm_ASM_mean,glcm_ASM_min,glcm_ASM_std,glcm_contrast_max,glcm_contrast_mean,glcm_contrast_min,glcm_contrast_std,glcm_correlation_max,glcm_correlation_mean,glcm_correlation_min,glcm_correlation_std,glcm_dissimilarity_max,glcm_dissimilarity_mean,glcm_dissimilarity_min,glcm_dissimilarity_std,glcm_energy_max,glcm_energy_mean,glcm_energy_min,glcm_energy_std,glcm_homogeneity_max,glcm_homogeneity_mean,glcm_homogeneity_min,glcm_homogeneity_std,gradient_h_mean,gradient_h_std,gradient_magnitude_mean,gradient_magnitude_std,gradient_max,gradient_mean,gradient_min,gradient_std,gradient_v_mean,gradient_v_std,hist_contrast,hist_entropy,hist_kurtosis,hist_mean,hist_peak,hist_skewness,hist_uniformity,hist_variance,horizontal_range,horizontal_variation,iqr_intensity,kurtosis,level_0_ratio,level_1_ratio,level_2_ratio,level_3_ratio,level_4_ratio,max_area,max_intensity,mean_intensity,median_intensity,medium_ratio,min_area,min_intensity,num_components,object_area_ratio,opening_ratio,otsu_threshold,percentile_10,percentile_25,percentile_5,percentile_50,percentile_75,percentile_90,percentile_95,range_intensity,skewness,spatial_moment_x,spatial_moment_y,std_intensity,total_area,var_intensity,vertical_range,vertical_variation,label
0.33673431498343515,7296.200555164976,1081.9178082191781,0.6731163192824078,0.9365610969774139,0.6632656850165648,0.03941315532158049,1292.088173508172,816.5558547878587,1.0198784502405673,0.39897959316176157,0.46263114683081596,1.1721701696632059,0.09996658153898201,0.8391618131172449,0.7810756885497785,0.7796416895437844,0.7777789421264529,0.000941058597249502,0.7810236768802226,0.3761207269670075,0.09898674077934111,0.19068721211270157,0.9967101195371862,0.9875163535257016,0.9740943646012286,0.0063210273775457055,0.09052344475394614,0.054251963062276864,0.02363306506089206,0.019256545999816684,0.8837848655356,0.882973049118747,0.8819177638115999,0.0005329856728882124,0.9907708059193618,0.9838866633484832,0.9778408029257213,0.00416487560450024,-9.215761508517967e-05,0.049541918140803415,0.019239350562737335,0.052934470101083084,0.6643073882143264,0.01360427524853679,0.0,0.03743032276699239,-0.00013861663750742106,0.026791442183840757,44.909156852361164,4.081058957997891,2.589538296880332,11.414446676925998,64,0.581354180143588,0.06892667541291625,22.454578426180582,107.49136860843697,34.895491951142674,52.0,-0.403156648264944,0.0696630511467483,0.5581543107751845,0.25999562671991616,0.11127934945395886,0.0009076619041921603,62485.0,255,94.8259186982478,89.0,0.4979556978476036,1.0,0,73,0.3258506236049855,0.9740314003545202,106,53.0,65.0,49.0,89.0,117.0,156.0,167.0,255,0.5783271194750098,1900223351569.3315,155732183805.7445,37.83360646740698,78980.0,1431.3817783306192,108.21986809991174,24.325185279160145,full
0.35015945969362283,7407.115872338999,1136.041095890411,0.6991262590598825,0.93186251262654,0.6498405403063772,0.048213350056316294,1292.6213405448839,815.4926352406388,1.0176773462275868,0.38266667937091775,0.4456331148068537,1.1611339547334532,0.09997895874676646,0.8469209342706587,0.7801679329366653,0.7787660217951875,0.7769347006951047,0.0009219531084979653,0.8382892293407611,0.40257389282615147,0.10622527164997202,0.20405086383011584,0.9966662579856602,0.9873828275055881,0.9737441297654371,0.006387163535686457,0.10233963943051683,0.06208044168962596,0.028097195684480727,0.021364792337530553,0.8832711548197786,0.8824770528650907,0.8814389943127685,0.000522457396747168,0.9886497313008622,0.9808068511622886,0.9739027145953509,0.004780540858555965,-0.00017771809752446905,0.051745758295277146,0.022321838374126574,0.05459960570043201,0.6381818296331943,0.015783923282894997,0.0,0.03860775144088715,-0.0001738188725884567,0.0283142386930565,44.324063945610405,4.105313720379041,2.635425682917474,11.831674099867564,72,0.6128196106665303,0.06695427167435851,22.162031972805195,101.88661472503918,34.04198361793214,53.0,-0.3566136623475771,0.05937759147787987,0.5259158102326502,0.2943918871528709,0.11828484905995107,0.0020298620766479223,62737.0,255,98.15118759308692,92.0,0.50615353513683,1.0,0,73,0.3421514062570911,0.9775717162460359,108,54.0,69.0,50.0,92.0,122.0,158.0,169.0,255,0.6152577121466565,1924535366197.2725,156133652285.38892,37.559189036385256,82931.0,1410.6926810709226,101.61660883645617,23.020188115632404,full
0.29428049228281095,9224.38525585974,1330.8301886792453,0.6959307737286977,0.9243459848283673,0.705719507717189,0.10077935151682682,1272.5132660086767,820.2770020790335,1.023917543312445,0.4283442149432906,0.450241561838593,1.1868460600561432,0.09995420433119757,0.8143306774038053,0.7800980408804179,0.778689748012852,0.7768569181912287,0.0009226207543100693,1.1331176493345714,0.5155117226145709,0.12047555632756254,0.2816600451077563,0.9965906664968535,0.9854316377309962,0.9679985359089215,0.007950600653937538,0.12018918291550605,0.07054845432547431,0.0298467566054851,0.025568364957693882,0.8832315896074019,0.882433835837149,0.8813948707538686,0.0005228600078107648,0.9879319974547689,0.9788689008535999,0.971028213141998,0.0051645727559545855,0.0004464572103343054,0.06065972225218875,0.025519538739271208,0.062096174648044164,0.7084274650798823,0.01804503889529147,0.0,0.0439086261793762,-0.0003172245996438437,0.02876247388848194,59.06876647152475,4.243773413229702,2.6511019524997264,12.218404082828275,72,0.7502102093393762,0.06234420157275005,29.53438323576237,128.66336633663366,41.54085158553389,61.0,-0.349142687274671,0.07486147841621249,0.5249008791943263,0.22726203786600435,0.1603384753755451,0.012637129147911758,67825.0,255,101.2823034808834,90.0,0.44897908664458025,1.0,0,53,0.2910046579558629,0.9707233390988743,118,54.0,69.0,48.0,90.0,130.0,170.0,185.0,255,0.752292933751703,1930846993770.212,158337582366.71637,43.38368877645055,70534.0,1882.1444518519213,68.61515506240416,14.151559525388588,full
0.3617280232361447,11186.487953149619,1660.25,0.7016845466948956,0.9069984000785462,0.6382719767638553,0.09598524636832095,1262.5192209217396,820.6702943076982,1.0156255429557643,0.4779550116840296,0.49111110194280905,1.162371283286808,0.0999830844826946,0.8430843362329584,0.7805555442794957,0.779130297756411,0.777293933521329,0.0009313528760400614,1.0466225626740946,0.47016214777688875,0.10799027271148165,0.2607180294860955,0.9968552571671145,0.9863276025482154,0.9695834316623478,0.007573121385811129,0.1149924558960074,0.0665305595574235,0.02795919942871479,0.024595752917290326,0.8834905456650318,0.8826834196534947,0.8816427471041368,0.0005276601399954829,0.9886828440589692,0.980031275620218,0.9723734907008066,0.005014693362441726,8.049229899030383e-05,0.058127307548582315,0.02411137510134483,0.05967849820384147,0.6941626494772374,0.017049316837893402,0.0,0.0421990707709655,-0.000365613010338366,0.027639781518902454,68.45507771337012,4.406123587505631,2.6965350432700204,11.786262124506457,56,0.6772522292538473,0.056315706485502666,34.22753885668506,161.1969696969697,44.539034680694876,72.0,-0.3025533771649127,0.12517070232402705,0.480045878183521,0.24408266324505634,0.12951097652043683,0.021189779726958798,81515.0,255,97.77149611561963,86.0,0.41290365168887,1.0,3,52,0.35618715988464444,0.9755713342522558,109,47.0,60.0,39.0,86.0,132.0,168.0,186.0,252,0.6800540769332303,1832553425531.188,160098122892.02908,46.73037657308558,86333.0,2183.7280946623855,72.8515625,12.393441422162029,full
0.4095081710200057,8451.6791671803,1482.8333333333333,0.7266567503724792,0.937188877379027,0.5904918289799943,0.04371217215870881,1295.4378792677317,814.9413662773101,1.0175340002247948,0.40961091238079494,0.4524075732008697,1.1433782582484393,0.09995007859526943,0.8581850879254499,0.7813852022696381,0.7799422544861252,0.778082209872039,0.0009395335094642645,0.8725965258433919,0.4223304400125119,0.11376102522532955,0.21246321016281372,0.9964626309285365,0.9868855390358718,0.9729213931429989,0.006589104329550563,0.10624129526462393,0.06332355172190018,0.02724991797425357,0.02247670460258781,0.8839599551278543,0.883143233820647,0.8820896835764712,0.0005320177961641182,0.9892563579414867,0.9807217443324202,0.9732114875603303,0.004847113781056035,-0.00032218357243590936,0.053063005079875075,0.022723573280949406,0.05611183193741542,0.7189724448083491,0.01606799275974877,0.0,0.03967705686774632,-7.857909007460372e-05,0.02913942314104446,49.982327547201976,4.186702594781266,2.317889067637338,11.756750735412428,64,0.41550984395284934,0.06225511893028926,24.991163773600988,105.58742757361696,35.89458606500608,64.0,-0.6819480672121041,0.08654143682879434,0.491758842483528,0.302635107537307,0.11753396512102847,0.0015306480293422338,67520.0,255,97.53428280269493,89.0,0.5038802546404215,1.0,0,66,0.4037733980798825,0.9785933971614538,104,52.0,65.0,47.0,89.0,129.0,156.0,168.0,255,0.4138366733421061,1975878189004.0723,160086854358.15524,39.951106571314455,97867.0,1596.0909162725252,96.19892231701841,22.105360760941842,full
0.3299928624768443,6217.817355364122,828.0744680851063,0.6405543357947194,0.94672685999144,0.6700071375231557,0.03208584831319287,1293.332773416289,816.3113553868425,1.021480234843716,0.40354138184870153,0.4665010871314171,1.1662534205218464,0.0999913359545509,0.8388340035200863,0.7801984110613063,0.7787945191856895,0.7769676720529519,0.0009215531959770792,0.7694521819870008,0.3761941789054925,0.1038860903634223,0.18654282538812553,0.9964587611678279,0.9871937179661381,0.9738238407401665,0.00634198056571841,0.09981623336428347,0.06150418496902988,0.028158956246501846,0.020762059470005974,0.8832884076343956,0.8824931991076647,0.8814576972566249,0.0005222206518472653,0.9885082338757297,0.9805595579184286,0.9734618549033407,0.0047375949982823625,-0.00020169185913831446,0.04972949322084583,0.022292323591855925,0.052315271456111284,0.6064753744826762,0.015763053180206182,0.0,0.03699248320623131,-8.854152888933308e-05,0.027581956120625237,44.66809098097788,4.098958088687408,2.4976024650442405,11.248517829367813,56,0.5900476779568143,0.06632281982525264,22.334045490488943,105.61420269086855,34.573839342283925,57.0,-0.5052867998115329,0.10701746424018384,0.5346747476081046,0.2627970014151274,0.09452061011382905,0.000990176622755084,59798.0,255,93.49369381263382,88.0,0.50141306455539,1.0,0,94,0.3211431589109707,0.9763486170171765,105,50.0,62.0,45.0,88.0,119.0,151.0,163.0,255,0.5884198374159023,1883051626154.3398,152383766546.11945,37.72857439932506,77839.0,1423.4453262054067,99.3501798718961,22.098313928764007,full
0.4070533581427587,7807.786957252558,1259.1948051948052,0.6902776236309582,0.9247017233650036,0.5929466418572413,0.020174848688634835,1295.5801161848046,817.111288123944,1.0225149033602179,0.4072794261972494,0.453826826360152,1.151065409765053,0.09997895874676646,0.8527919305266197,0.7823287984157354,0.7808934052178409,0.7790317585017517,0.0009405220063250169,0.736564724543485,0.3610800123835871,0.09988902399011829,0.1782620153988446,0.9965575029508797,0.9875728153870948,0.9746666358445948,0.00612717780502198,0.0926212859795729,0.057302266237945106,0.026749078416613586,0.01928504629717185,0.8844935264973597,0.883681572695903,0.8826277576089206,0.0005322551424232421,0.9891357876753026,0.9820645184587192,0.9755952747439226,0.00445601891381892,-0.00017738237587541328,0.04802625272469574,0.020453532993078637,0.05110340390689598,0.7108573322872808,0.014462831878628686,0.0,0.036135563444281246,-8.967408385000071e-05,0.0268950635999504,44.836483350922016,4.12400971368386,2.4787531290429503,11.177344758871364,64,0.372576182947402,0.06485372832882307,22.418241675461008,100.14807879040089,33.42394102973803,54.0,-0.5118858787109763,0.11859015351863389,0.4977741654667651,0.2868541676121478,0.09634418539406966,0.0004373280083834954,67637.0,255,92.8987255601718,88.0,0.5259983249512131,1.0,0,77,0.4000231041211976,0.9767321933208193,99,49.0,63.0,44.0,88.0,117.0,152.0,161.0,255,0.3624620277203001,1867442860220.5466,155432621215.31912,37.83573964467531,96958.0,1431.5431944596546,101.50036936715095,23.75882135955126,full
0.4005470725840722,8378.348986927293,1466.2307692307693,0.6587844768784173,0.9458668330364185,0.5994529274159278,0.03758958004133987,1293.04920164254,817.5243044963287,1.0281517234143014,0.4200303534525689,0.4792867427727421,1.1467604008184251,0.09998721021862275,0.836440900267562,0.7815887826253167,0.7801668972314045,0.7783165036075241,0.0009333678331200863,0.7843450170225935,0.3887901455549956,0.11025707833941287,0.1887221667572226,0.9962585625049936,0.9868246571338005,0.973437796236801,0.0063869004400256444,0.10274586041473228,0.06447604813428583,0.030769305000675505,0.02097046215164493,0.8840751001048026,0.8832704104462418,0.8822224796543807,0.0005284520150512277,0.9874512721559565,0.9795165103622754,0.9728109478198778,0.0047640289467092475,-0.00017982950355828454,0.05002644193617553,0.023327116797507683,0.05305729552957152,0.6200621938023688,0.0164947624730483,0.0,0.037517173460378715,-8.833524209292584e-05,0.029266806324537147,47.85635212136265,4.156259920697758,2.5197527587995783,11.19909563868455,64,0.49390902458889113,0.06466695523984124,23.928176060681324,106.46950890447923,35.037043491732234,57.0,-0.47396747668553907,0.1267838650719322,0.48647377475957276,0.28553393211514105,0.10023062863838338,0.0009777994149706454,66953.0,255,93.07534006378388,87.0,0.48312367718591803,1.0,0,65,0.393203262631972,0.9752478883584282,100,48.0,62.0,44.0,87.0,119.0,153.0,165.0,255,0.4869979300415796,1879188994499.4565,154719342057.29605,39.09446798890949,95305.0,1528.377427335869,106.51846711388696,22.794402059806966,full
0.43225747892780375,9758.426484261061,1641.3015873015872,0.6922578160535765,0.9285704901801067,0.5677425210721962,0.03527091644972172,1288.1560755405146,816.0189688168807,1.0152414846908184,0.4210505746418579,0.4724008895086661,1.126806057909905,0.09999546169047904,0.8800410050095743,0.7818811101605901,0.7804433752234293,0.7785983991641562,0.0009373323477664901,0.7688099659548127,0.37921961008930344,0.10615482600891665,0.1855167816850611,0.9964605925697295,0.9873731429551977,0.9744179848129322,0.006168969111895434,0.0967985917672547,0.06060082753729917,0.028553644838168024,0.020061031840977826,0.8842404142316671,0.8834269034198073,0.8823822296284962,0.0005306010928769287,0.9884391794307458,0.9809543485816786,0.9742446389562488,0.004588798836881938,-0.00018995373593882418,0.0491093567467758,0.021712914776603583,0.0524725916630377,0.662253269181308,0.015353349277861986,0.0,0.03710372539136666,-0.00011156475330404695,0.02851396315375809,48.8308969223091,4.1617423665714846,2.414259693894688,11.291128430033707,48,0.42359594061784334,0.0647086249327096,24.415448461154554,101.58694083694084,34.572060738142405,60.0,-0.5807022019834709,0.12210940626534258,0.4682091418056696,0.3028785259570676,0.10594889863479398,0.0008540273371262599,76170.0,255,93.81577763933642,88.0,0.49232819404161215,1.0,0,63,0.42660934644217163,0.9803775555598537,98,49.0,61.0,44.0,88.0,121.0,154.0,165.0,255,0.41661654347939986,1847826170682.6926,156177792513.08536,39.50118708972587,103402.0,1560.3437814975255,99.8692440285644,23.647493298725415,full
0.39007595479843715,7387.5890662543015,1191.7532467532467,0.650912565487367,0.9424185766193185,0.6099240452015628,0.028277794051513937,1295.9331803329992,815.0425425194844,1.0226883888192666,0.39943829531455793,0.45041896848350327,1.1500354165531521,0.0999748330108383,0.8571132784830818,0.780169107743316,0.7787755849084871,0.7769490599305676,0.0009182113407136494,0.7529006112658619,0.3699676149886939,0.10367764846660107,0.18165372291086265,0.9965427126917046,0.9876794893718212,0.9749438206583991,0.006041407497738867,0.09267448158464872,0.057240140772388204,0.026809873969853133,0.019083309111838972,0.883271819851237,0.8824824724384829,0.8814471396122218,0.0005203338826301644,0.9892332596824841,0.9822781504372813,0.976057644895195,0.0042628918111745585,-0.0002014451239504545,0.04864397194599685,0.020186917733089,0.052269358546063016,0.6978994407314838,0.014274306420322201,0.0,0.03696001787619217,-0.00013221365714050412,0.027808333698863867,44.86060847197166,4.12089687989122,2.3571405175965285,11.396994813949938,56,0.47477768201957127,0.06474869979470403,22.43030423598583,100.76249999999999,33.95126867215683,58.0,-0.6449655451644136,0.10985184482282027,0.5000722003787426,0.28586399098939275,0.10318878129886419,0.0010231825101802534,63144.0,255,94.65801774891597,89.0,0.5213032374649829,1.0,0,77,0.3785981574463345,0.9769410995477579,102,50.0,63.0,45.0,89.0,121.0,153.0,162.0,255,0.47090237892042747,1901710185295.1736,155642976645.69318,37.810037251476544,91765.0,1429.5989169580441,97.65403176274458,23.30109155487815,full
